index,timestamp,rgb_file,depth_file
1513,1743437585.085019,images/frame_001513.png,depth/frame_001513.png
1514,1743437585.118579,images/frame_001514.png,depth/frame_001514.png
1515,1743437585.150475,images/frame_001515.png,depth/frame_001515.png
1516,1743437585.184397,images/frame_001516.png,depth/frame_001516.png
1517,1743437585.218241,images/frame_001517.png,depth/frame_001517.png
1518,1743437585.251162,images/frame_001518.png,depth/frame_001518.png
1519,1743437585.286063,images/frame_001519.png,depth/frame_001519.png
1520,1743437585.317076,images/frame_001520.png,depth/frame_001520.png
1521,1743437585.350962,images/frame_001521.png,depth/frame_001521.png
1522,1743437585.384099,images/frame_001522.png,depth/frame_001522.png
1523,1743437585.416603,images/frame_001523.png,depth/frame_001523.png
1524,1743437585.449217,images/frame_001524.png,depth/frame_001524.png
1525,1743437585.478990,images/frame_001525.png,depth/frame_001525.png
1526,1743437585.512185,images/frame_001526.png,depth/frame_001526.png
1527,1743437585.546774,images/frame_001527.png,depth/frame_001527.png
1528,1743437585.579610,images/frame_001528.png,depth/frame_001528.png
1529,1743437585.611790,images/frame_001529.png,depth/frame_001529.png
1530,1743437585.644995,images/frame_001530.png,depth/frame_001530.png
1531,1743437585.679627,images/frame_001531.png,depth/frame_001531.png
1532,1743437585.713289,images/frame_001532.png,depth/frame_001532.png
1533,1743437585.749710,images/frame_001533.png,depth/frame_001533.png
1534,1743437585.785045,images/frame_001534.png,depth/frame_001534.png
1535,1743437585.815982,images/frame_001535.png,depth/frame_001535.png
1536,1743437585.848373,images/frame_001536.png,depth/frame_001536.png
1537,1743437585.878945,images/frame_001537.png,depth/frame_001537.png
1538,1743437585.915293,images/frame_001538.png,depth/frame_001538.png
1539,1743437585.948382,images/frame_001539.png,depth/frame_001539.png
1540,1743437585.983870,images/frame_001540.png,depth/frame_001540.png
1541,1743437586.016568,images/frame_001541.png,depth/frame_001541.png
1542,1743437586.047390,images/frame_001542.png,depth/frame_001542.png
1543,1743437586.076457,images/frame_001543.png,depth/frame_001543.png
1544,1743437586.114588,images/frame_001544.png,depth/frame_001544.png
1545,1743437586.144409,images/frame_001545.png,depth/frame_001545.png
1546,1743437586.182959,images/frame_001546.png,depth/frame_001546.png
1547,1743437586.215091,images/frame_001547.png,depth/frame_001547.png
1548,1743437586.248084,images/frame_001548.png,depth/frame_001548.png
1549,1743437586.282674,images/frame_001549.png,depth/frame_001549.png
1550,1743437586.311311,images/frame_001550.png,depth/frame_001550.png
1551,1743437586.343070,images/frame_001551.png,depth/frame_001551.png
